domain_id,domain_name,parent_domain,industry_sector,domain_growth_rate,automation_risk_score
28824,Cloud Computing,Technology,IT,3.42,0.87
28825,HealthTech,Technology,IT,7.15,0.44
28826,Cybersecurity,Technology,IT,11.9,0.95
28827,Cybersecurity,Technology,IT,3.82,0.82
28828,FinTech,Technology,IT,24.33,0.56
28829,FinTech,Technology,IT,3.92,0.38
28830,HealthTech,Technology,IT,16.33,0.49
28831,FinTech,Technology,IT,3.91,0.75
28832,HealthTech,Technology,IT,17.59,0.8
28833,Data Science,Technology,IT,21.11,0.0
28834,Data Science,Technology,IT,6.27,0.5
28835,Software Development,Technology,IT,24.67,0.73
28836,FinTech,Technology,IT,2.54,0.68
28837,FinTech,Technology,IT,6.39,0.15
28838,HealthTech,Technology,IT,20.21,0.94
28839,FinTech,Technology,IT,13.25,0.26
28840,Cloud Computing,Technology,IT,16.14,0.79
28841,HealthTech,Technology,IT,3.72,0.59
28842,Cybersecurity,Technology,IT,17.25,0.06
28843,HealthTech,Technology,IT,22.91,0.76
28844,HealthTech,Technology,IT,5.67,0.46
28845,Data Science,Technology,IT,5.91,0.46
28846,Software Development,Technology,IT,6.36,0.84
28847,Cloud Computing,Technology,IT,9.67,0.37
28848,Cloud Computing,Technology,IT,22.99,0.25
28849,Software Development,Technology,IT,14.07,0.37
28850,Cybersecurity,Technology,IT,19.04,0.5
28851,Cloud Computing,Technology,IT,23.91,0.91
28852,FinTech,Technology,IT,14.75,0.22
28853,Software Development,Technology,IT,7.61,0.64
28854,HealthTech,Technology,IT,8.4,0.56
28855,Cybersecurity,Technology,IT,18.0,0.2
28856,HealthTech,Technology,IT,23.82,0.43
28857,FinTech,Technology,IT,6.39,0.29
28858,Cloud Computing,Technology,IT,17.02,0.44
28859,Data Science,Technology,IT,23.9,0.71
28860,HealthTech,Technology,IT,8.76,0.39
28861,Data Science,Technology,IT,6.48,0.25
28862,Cybersecurity,Technology,IT,10.43,0.76
28863,FinTech,Technology,IT,7.66,0.53
28864,Data Science,Technology,IT,15.64,0.51
28865,HealthTech,Technology,IT,2.17,0.75
28866,HealthTech,Technology,IT,3.05,0.27
28867,Software Development,Technology,IT,17.78,0.18
28868,FinTech,Technology,IT,15.75,0.49
28869,Cloud Computing,Technology,IT,22.79,0.08
28870,Software Development,Technology,IT,19.25,0.76
28871,Cybersecurity,Technology,IT,2.88,0.66
28872,Software Development,Technology,IT,10.28,0.57
28873,HealthTech,Technology,IT,4.26,0.4
28874,Cybersecurity,Technology,IT,7.21,0.85
28875,Data Science,Technology,IT,11.76,0.19
28876,Cybersecurity,Technology,IT,12.32,0.49
28877,Cybersecurity,Technology,IT,5.73,0.93
28878,HealthTech,Technology,IT,9.81,0.54
28879,Cloud Computing,Technology,IT,3.21,0.54
28880,Cybersecurity,Technology,IT,11.63,0.94
28881,Data Science,Technology,IT,2.54,0.22
28882,Cybersecurity,Technology,IT,10.15,0.66
28883,Software Development,Technology,IT,21.07,0.66
28884,FinTech,Technology,IT,12.39,0.11
28885,Cloud Computing,Technology,IT,21.06,0.5
28886,Software Development,Technology,IT,8.27,0.13
28887,Data Science,Technology,IT,22.94,0.22
28888,Cloud Computing,Technology,IT,18.83,0.52
28889,Cybersecurity,Technology,IT,5.41,0.57
28890,Cloud Computing,Technology,IT,4.46,0.81
28891,HealthTech,Technology,IT,20.81,0.65
28892,FinTech,Technology,IT,17.29,0.91
28893,Software Development,Technology,IT,17.81,0.92
28894,Cloud Computing,Technology,IT,12.66,0.06
28895,Cybersecurity,Technology,IT,9.63,0.92
28896,Cybersecurity,Technology,IT,6.06,0.38
28897,FinTech,Technology,IT,19.31,0.88
28898,Data Science,Technology,IT,5.94,0.03
28899,Software Development,Technology,IT,16.39,0.6
28900,Cloud Computing,Technology,IT,8.59,0.14
28901,Data Science,Technology,IT,21.95,0.61
28902,Data Science,Technology,IT,10.55,0.58
28903,HealthTech,Technology,IT,23.74,0.42
28904,FinTech,Technology,IT,13.76,0.97
28905,HealthTech,Technology,IT,4.81,0.49
28906,Software Development,Technology,IT,19.53,0.11
28907,FinTech,Technology,IT,11.63,0.52
28908,Cybersecurity,Technology,IT,8.71,0.25
28909,Cybersecurity,Technology,IT,4.64,0.56
28910,Data Science,Technology,IT,23.14,0.08
28911,Data Science,Technology,IT,12.0,0.17
28912,Cybersecurity,Technology,IT,16.91,0.01
28913,FinTech,Technology,IT,15.2,0.23
28914,Cloud Computing,Technology,IT,5.46,0.58
28915,HealthTech,Technology,IT,19.84,0.51
28916,HealthTech,Technology,IT,22.74,0.0
28917,Cybersecurity,Technology,IT,3.36,0.9
28918,HealthTech,Technology,IT,18.84,0.88
28919,Cloud Computing,Technology,IT,19.77,0.21
28920,Cybersecurity,Technology,IT,11.82,0.78
28921,FinTech,Technology,IT,23.71,0.56
28922,Cybersecurity,Technology,IT,17.23,0.69
28923,Software Development,Technology,IT,19.73,0.78
28924,Cybersecurity,Technology,IT,7.62,0.79
28925,Software Development,Technology,IT,23.34,0.29
28926,Cybersecurity,Technology,IT,10.06,0.25
28927,Software Development,Technology,IT,7.85,0.46
28928,FinTech,Technology,IT,23.07,0.25
28929,Cloud Computing,Technology,IT,10.58,0.45
28930,Data Science,Technology,IT,4.28,0.84
28931,Cybersecurity,Technology,IT,9.12,0.62
28932,FinTech,Technology,IT,19.98,0.7
28933,HealthTech,Technology,IT,3.29,0.91
28934,Software Development,Technology,IT,22.03,0.08
28935,Cybersecurity,Technology,IT,18.27,0.89
28936,Cybersecurity,Technology,IT,23.05,0.48
28937,FinTech,Technology,IT,8.67,0.83
28938,FinTech,Technology,IT,19.19,0.41
28939,Cybersecurity,Technology,IT,18.24,0.37
28940,Data Science,Technology,IT,3.29,0.72
28941,Software Development,Technology,IT,20.69,0.09
28942,Cybersecurity,Technology,IT,3.59,0.29
28943,Cybersecurity,Technology,IT,20.01,0.59
28944,Software Development,Technology,IT,19.47,0.97
28945,Software Development,Technology,IT,9.95,0.56
28946,Data Science,Technology,IT,15.27,0.37
28947,Software Development,Technology,IT,13.29,0.1
28948,HealthTech,Technology,IT,21.75,0.72
28949,Cloud Computing,Technology,IT,8.58,0.68
28950,HealthTech,Technology,IT,16.93,0.84
28951,FinTech,Technology,IT,14.58,0.66
28952,Data Science,Technology,IT,2.89,0.6
28953,HealthTech,Technology,IT,15.92,0.19
28954,HealthTech,Technology,IT,13.87,0.27
28955,Cloud Computing,Technology,IT,23.06,0.47
28956,FinTech,Technology,IT,14.95,0.06
28957,Data Science,Technology,IT,13.74,0.89
28958,Cybersecurity,Technology,IT,16.38,0.37
28959,Software Development,Technology,IT,22.43,0.56
28960,Cybersecurity,Technology,IT,2.24,0.9
28961,FinTech,Technology,IT,10.49,0.97
28962,Software Development,Technology,IT,9.66,0.75
28963,HealthTech,Technology,IT,4.1,0.2
28964,Data Science,Technology,IT,15.18,0.15
28965,FinTech,Technology,IT,21.36,0.99
28966,Data Science,Technology,IT,5.23,0.81
28967,Software Development,Technology,IT,22.56,0.18
28968,HealthTech,Technology,IT,12.01,0.2
28969,FinTech,Technology,IT,22.23,0.97
28970,Cloud Computing,Technology,IT,23.99,0.42
28971,Cloud Computing,Technology,IT,17.91,0.9
28972,Data Science,Technology,IT,17.47,0.65
28973,Software Development,Technology,IT,11.92,0.02
28974,HealthTech,Technology,IT,16.69,0.51
28975,Cybersecurity,Technology,IT,11.38,0.11
28976,Cybersecurity,Technology,IT,17.85,0.8
28977,Software Development,Technology,IT,21.57,0.02
28978,Data Science,Technology,IT,10.21,0.19
28979,Software Development,Technology,IT,11.17,0.92
28980,Cybersecurity,Technology,IT,19.26,0.2
28981,Cybersecurity,Technology,IT,3.1,0.16
28982,Cloud Computing,Technology,IT,3.2,0.98
28983,Cybersecurity,Technology,IT,21.57,0.43
28984,Software Development,Technology,IT,19.54,0.76
28985,Cloud Computing,Technology,IT,2.19,0.69
28986,Data Science,Technology,IT,17.12,0.91
28987,FinTech,Technology,IT,19.58,0.22
28988,Data Science,Technology,IT,15.18,0.8
28989,Cloud Computing,Technology,IT,15.1,0.92
28990,HealthTech,Technology,IT,24.99,0.72
28991,Data Science,Technology,IT,18.11,0.52
28992,Software Development,Technology,IT,8.96,0.99
28993,Software Development,Technology,IT,11.75,0.91
28994,Data Science,Technology,IT,3.77,0.16
28995,Data Science,Technology,IT,21.27,0.38
28996,Cloud Computing,Technology,IT,16.91,0.7
28997,Software Development,Technology,IT,21.45,0.72
28998,HealthTech,Technology,IT,11.96,0.59
28999,Cybersecurity,Technology,IT,21.06,0.62
29000,Software Development,Technology,IT,8.39,0.72
29001,Software Development,Technology,IT,10.45,0.26
29002,Cloud Computing,Technology,IT,11.81,0.76
29003,FinTech,Technology,IT,22.08,0.12
29004,HealthTech,Technology,IT,14.3,0.36
29005,Data Science,Technology,IT,3.27,0.72
29006,Data Science,Technology,IT,7.68,0.26
29007,HealthTech,Technology,IT,3.43,0.55
29008,FinTech,Technology,IT,22.04,0.32
29009,HealthTech,Technology,IT,4.99,0.11
29010,FinTech,Technology,IT,23.76,0.93
29011,Data Science,Technology,IT,4.33,0.35
29012,Cloud Computing,Technology,IT,24.55,0.48
29013,FinTech,Technology,IT,20.57,0.22
29014,Cybersecurity,Technology,IT,12.86,0.96
29015,FinTech,Technology,IT,5.35,0.33
29016,Data Science,Technology,IT,11.7,0.3
29017,FinTech,Technology,IT,5.85,1.0
29018,HealthTech,Technology,IT,19.07,0.02
29019,Software Development,Technology,IT,6.25,0.49
29020,HealthTech,Technology,IT,22.92,0.22
29021,HealthTech,Technology,IT,20.94,0.91
29022,HealthTech,Technology,IT,20.19,0.9
29023,Cybersecurity,Technology,IT,11.53,0.18
29024,HealthTech,Technology,IT,16.29,0.78
29025,Data Science,Technology,IT,15.65,0.32
29026,Cloud Computing,Technology,IT,16.33,0.04
29027,Cybersecurity,Technology,IT,3.48,0.33
29028,FinTech,Technology,IT,20.21,0.86
29029,FinTech,Technology,IT,8.83,0.65
29030,Software Development,Technology,IT,3.02,0.1
29031,Cloud Computing,Technology,IT,20.86,0.71
29032,Software Development,Technology,IT,11.32,0.56
29033,FinTech,Technology,IT,12.82,0.29
29034,HealthTech,Technology,IT,14.17,0.2
29035,Software Development,Technology,IT,22.41,0.93
29036,Data Science,Technology,IT,8.42,0.29
29037,FinTech,Technology,IT,23.7,0.27
29038,Software Development,Technology,IT,4.15,0.56
29039,HealthTech,Technology,IT,7.25,0.05
29040,FinTech,Technology,IT,13.34,0.83
29041,Software Development,Technology,IT,11.51,0.84
29042,Software Development,Technology,IT,9.39,0.44
29043,Cybersecurity,Technology,IT,13.12,0.87
29044,Cloud Computing,Technology,IT,11.31,0.93
29045,FinTech,Technology,IT,15.44,0.29
29046,FinTech,Technology,IT,2.74,0.87
29047,Cloud Computing,Technology,IT,5.26,0.26
29048,Cloud Computing,Technology,IT,4.14,0.54
29049,Software Development,Technology,IT,8.95,0.74
29050,Data Science,Technology,IT,20.62,0.99
29051,FinTech,Technology,IT,8.42,0.01
29052,FinTech,Technology,IT,14.03,0.89
29053,Cloud Computing,Technology,IT,14.54,0.61
29054,FinTech,Technology,IT,6.49,0.02
29055,Software Development,Technology,IT,11.44,0.67
29056,Cloud Computing,Technology,IT,14.27,0.34
29057,Data Science,Technology,IT,21.16,0.65
29058,Software Development,Technology,IT,20.76,0.57
29059,Cloud Computing,Technology,IT,24.29,0.26
29060,HealthTech,Technology,IT,23.32,0.18
29061,HealthTech,Technology,IT,24.16,0.35
29062,Cybersecurity,Technology,IT,11.39,0.65
29063,Software Development,Technology,IT,15.73,0.81
29064,Software Development,Technology,IT,18.84,0.7
29065,Data Science,Technology,IT,18.48,0.78
29066,HealthTech,Technology,IT,7.16,0.55
29067,Cloud Computing,Technology,IT,23.42,0.58
29068,Software Development,Technology,IT,10.67,0.9
29069,Data Science,Technology,IT,24.9,0.2
29070,FinTech,Technology,IT,5.31,0.73
29071,Cybersecurity,Technology,IT,2.81,0.34
29072,Cloud Computing,Technology,IT,6.58,0.95
29073,Cloud Computing,Technology,IT,8.97,0.58
29074,Cybersecurity,Technology,IT,9.48,0.67
29075,HealthTech,Technology,IT,8.96,0.55
29076,FinTech,Technology,IT,11.17,0.78
29077,Cybersecurity,Technology,IT,5.05,0.58
29078,FinTech,Technology,IT,24.4,0.86
29079,Cloud Computing,Technology,IT,16.1,0.14
29080,Cybersecurity,Technology,IT,9.6,0.91
29081,FinTech,Technology,IT,12.24,0.39
29082,HealthTech,Technology,IT,11.3,0.01
29083,Software Development,Technology,IT,20.5,0.33
29084,Cybersecurity,Technology,IT,12.34,0.09
29085,Data Science,Technology,IT,9.12,0.84
29086,Software Development,Technology,IT,20.37,0.42
29087,Cloud Computing,Technology,IT,8.66,0.3
29088,Cloud Computing,Technology,IT,20.96,0.11
29089,HealthTech,Technology,IT,21.35,0.84
29090,HealthTech,Technology,IT,23.26,0.91
29091,Cybersecurity,Technology,IT,18.41,0.55
29092,Cybersecurity,Technology,IT,7.29,0.1
29093,Software Development,Technology,IT,3.26,0.35
29094,HealthTech,Technology,IT,7.3,0.76
29095,Cybersecurity,Technology,IT,21.57,0.85
29096,FinTech,Technology,IT,15.1,0.26
29097,Cybersecurity,Technology,IT,22.38,0.32
29098,Data Science,Technology,IT,2.54,1.0
29099,HealthTech,Technology,IT,20.43,0.15
29100,Data Science,Technology,IT,8.33,0.16
29101,Cloud Computing,Technology,IT,10.98,0.15
29102,Cybersecurity,Technology,IT,12.17,0.64
29103,Cloud Computing,Technology,IT,16.52,0.85
29104,Data Science,Technology,IT,15.5,0.04
29105,Cybersecurity,Technology,IT,23.2,0.45
29106,Software Development,Technology,IT,21.29,0.54
29107,HealthTech,Technology,IT,11.92,0.7
29108,HealthTech,Technology,IT,18.47,0.14
29109,FinTech,Technology,IT,17.4,0.38
29110,Data Science,Technology,IT,14.96,0.08
29111,Data Science,Technology,IT,14.38,0.3
29112,Software Development,Technology,IT,19.29,0.67
29113,HealthTech,Technology,IT,8.9,0.53
29114,Cloud Computing,Technology,IT,10.49,0.96
29115,Cloud Computing,Technology,IT,2.63,0.34
29116,Cloud Computing,Technology,IT,9.06,0.52
29117,Cybersecurity,Technology,IT,7.77,0.53
29118,FinTech,Technology,IT,16.16,0.13
29119,Software Development,Technology,IT,14.96,0.44
29120,Software Development,Technology,IT,21.41,0.6
29121,Data Science,Technology,IT,5.31,0.85
29122,Software Development,Technology,IT,15.96,0.43
29123,HealthTech,Technology,IT,14.03,0.51
29124,Software Development,Technology,IT,9.53,0.63
29125,FinTech,Technology,IT,13.7,0.83
29126,HealthTech,Technology,IT,2.45,0.93
29127,Cloud Computing,Technology,IT,10.92,0.99
29128,Data Science,Technology,IT,10.87,0.35
29129,FinTech,Technology,IT,13.16,0.69
29130,FinTech,Technology,IT,12.81,0.53
29131,Cybersecurity,Technology,IT,22.53,0.7
29132,HealthTech,Technology,IT,17.14,0.84
29133,Software Development,Technology,IT,20.65,0.57
29134,Cybersecurity,Technology,IT,10.69,0.83
29135,HealthTech,Technology,IT,7.85,0.28
29136,Cloud Computing,Technology,IT,10.77,0.84
29137,Cloud Computing,Technology,IT,10.1,0.1
29138,HealthTech,Technology,IT,6.0,0.87
29139,Data Science,Technology,IT,8.66,0.52
29140,Software Development,Technology,IT,11.08,0.39
29141,HealthTech,Technology,IT,20.57,0.4
29142,Data Science,Technology,IT,24.0,0.23
29143,HealthTech,Technology,IT,19.29,0.11
29144,Data Science,Technology,IT,5.83,0.32
29145,Software Development,Technology,IT,11.94,0.77
29146,Software Development,Technology,IT,13.25,0.01
29147,Software Development,Technology,IT,9.04,0.84
29148,Cybersecurity,Technology,IT,7.85,0.19
29149,FinTech,Technology,IT,9.31,0.21
29150,Cybersecurity,Technology,IT,16.83,0.56
29151,FinTech,Technology,IT,9.54,0.01
29152,FinTech,Technology,IT,10.8,0.54
29153,Cybersecurity,Technology,IT,12.67,0.27
29154,HealthTech,Technology,IT,11.18,0.53
29155,FinTech,Technology,IT,24.8,0.18
29156,Cybersecurity,Technology,IT,10.12,0.86
29157,FinTech,Technology,IT,22.44,0.0
29158,Software Development,Technology,IT,6.72,0.74
29159,Data Science,Technology,IT,4.01,0.65
29160,FinTech,Technology,IT,18.33,0.86
29161,Data Science,Technology,IT,23.01,0.34
29162,Data Science,Technology,IT,14.54,0.64
29163,FinTech,Technology,IT,20.62,0.68
29164,Data Science,Technology,IT,8.32,0.77
29165,Data Science,Technology,IT,18.67,0.01
29166,Data Science,Technology,IT,17.79,0.83
29167,Cloud Computing,Technology,IT,2.63,0.42
29168,Cloud Computing,Technology,IT,5.67,0.49
29169,HealthTech,Technology,IT,18.31,0.43
29170,Software Development,Technology,IT,4.75,0.77
29171,Data Science,Technology,IT,8.73,0.93
29172,Cloud Computing,Technology,IT,11.37,0.43
29173,Cloud Computing,Technology,IT,21.32,0.67
29174,Cybersecurity,Technology,IT,15.98,0.68
29175,Software Development,Technology,IT,17.96,0.25
29176,HealthTech,Technology,IT,7.56,0.0
29177,Cloud Computing,Technology,IT,9.51,0.77
29178,Cybersecurity,Technology,IT,13.78,0.43
29179,Data Science,Technology,IT,19.35,0.32
29180,Cloud Computing,Technology,IT,2.11,1.0
29181,Cybersecurity,Technology,IT,12.75,0.73
29182,HealthTech,Technology,IT,19.84,0.74
29183,FinTech,Technology,IT,9.91,0.89
29184,Data Science,Technology,IT,20.53,0.73
29185,Cloud Computing,Technology,IT,4.25,0.01
29186,Cloud Computing,Technology,IT,13.05,0.08
29187,HealthTech,Technology,IT,8.72,0.14
29188,HealthTech,Technology,IT,17.07,0.25
29189,HealthTech,Technology,IT,16.65,0.36
29190,Data Science,Technology,IT,16.38,0.61
29191,FinTech,Technology,IT,6.56,0.53
29192,Cybersecurity,Technology,IT,2.8,0.3
29193,Data Science,Technology,IT,16.25,0.21
29194,Data Science,Technology,IT,18.57,0.46
29195,Cybersecurity,Technology,IT,22.09,0.92
29196,HealthTech,Technology,IT,19.03,0.22
29197,FinTech,Technology,IT,21.9,0.5
29198,FinTech,Technology,IT,13.48,0.98
29199,Software Development,Technology,IT,15.13,0.21
29200,FinTech,Technology,IT,3.68,0.97
29201,HealthTech,Technology,IT,3.37,0.16
29202,HealthTech,Technology,IT,22.63,0.46
29203,HealthTech,Technology,IT,15.97,0.23
29204,Software Development,Technology,IT,14.41,0.97
29205,Cloud Computing,Technology,IT,11.32,0.57
29206,HealthTech,Technology,IT,11.08,0.27
29207,Data Science,Technology,IT,5.68,0.4
29208,Software Development,Technology,IT,17.53,0.39
29209,Data Science,Technology,IT,22.05,0.27
29210,Data Science,Technology,IT,19.41,0.81
29211,Cloud Computing,Technology,IT,4.17,0.23
29212,Cybersecurity,Technology,IT,23.2,0.77
29213,Software Development,Technology,IT,17.33,0.56
29214,Cloud Computing,Technology,IT,16.43,0.22
29215,Data Science,Technology,IT,11.29,0.07
29216,Data Science,Technology,IT,13.55,0.35
29217,HealthTech,Technology,IT,9.49,0.44
29218,Cloud Computing,Technology,IT,23.89,0.94
29219,Data Science,Technology,IT,18.26,0.84
29220,HealthTech,Technology,IT,13.16,0.91
29221,FinTech,Technology,IT,9.49,0.93
29222,Data Science,Technology,IT,15.84,0.2
29223,Cloud Computing,Technology,IT,16.78,0.25
29224,FinTech,Technology,IT,19.67,0.69
29225,Software Development,Technology,IT,5.7,0.81
29226,Software Development,Technology,IT,8.55,0.77
29227,FinTech,Technology,IT,22.85,0.83
29228,FinTech,Technology,IT,20.12,0.09
29229,Software Development,Technology,IT,8.89,0.29
29230,HealthTech,Technology,IT,21.27,0.94
29231,Software Development,Technology,IT,4.36,0.59
29232,Cybersecurity,Technology,IT,9.56,0.39
29233,Cybersecurity,Technology,IT,4.68,0.17
29234,Software Development,Technology,IT,8.29,0.89
29235,Data Science,Technology,IT,8.92,0.8
29236,Cybersecurity,Technology,IT,15.67,0.51
29237,Cybersecurity,Technology,IT,8.46,0.67
29238,HealthTech,Technology,IT,9.99,0.8
29239,FinTech,Technology,IT,11.48,0.85
29240,Cloud Computing,Technology,IT,17.65,0.67
29241,Cloud Computing,Technology,IT,12.76,0.19
29242,Cybersecurity,Technology,IT,16.72,0.35
29243,HealthTech,Technology,IT,15.56,0.05
29244,Data Science,Technology,IT,4.37,0.84
29245,Data Science,Technology,IT,6.11,0.99
29246,FinTech,Technology,IT,23.84,0.39
29247,FinTech,Technology,IT,12.38,0.83
29248,Data Science,Technology,IT,16.11,0.59
29249,FinTech,Technology,IT,4.62,0.06
29250,Data Science,Technology,IT,5.36,0.27
29251,Cloud Computing,Technology,IT,6.89,0.54
29252,Software Development,Technology,IT,8.75,0.85
29253,FinTech,Technology,IT,18.29,0.49
29254,Cybersecurity,Technology,IT,8.14,0.18
29255,FinTech,Technology,IT,24.96,0.23
29256,HealthTech,Technology,IT,15.5,0.07
29257,FinTech,Technology,IT,3.93,0.02
29258,Cybersecurity,Technology,IT,13.36,0.57
29259,Cloud Computing,Technology,IT,18.62,0.11
29260,Software Development,Technology,IT,8.22,0.16
29261,HealthTech,Technology,IT,19.15,0.49
29262,Software Development,Technology,IT,12.08,0.61
29263,FinTech,Technology,IT,10.12,0.18
29264,Cybersecurity,Technology,IT,19.51,0.57
29265,FinTech,Technology,IT,13.27,0.73
29266,Cybersecurity,Technology,IT,22.4,0.96
29267,Software Development,Technology,IT,22.74,0.76
29268,Data Science,Technology,IT,20.03,0.95
29269,FinTech,Technology,IT,14.58,0.17
29270,FinTech,Technology,IT,22.09,0.43
29271,Cybersecurity,Technology,IT,15.69,0.37
29272,FinTech,Technology,IT,12.14,0.04
29273,Cybersecurity,Technology,IT,7.42,0.39
29274,FinTech,Technology,IT,9.44,0.61
29275,Cybersecurity,Technology,IT,10.21,0.31
29276,Cybersecurity,Technology,IT,10.93,0.88
29277,Software Development,Technology,IT,17.83,0.15
29278,HealthTech,Technology,IT,8.35,0.27
29279,FinTech,Technology,IT,10.37,0.89
29280,Cybersecurity,Technology,IT,2.96,0.21
29281,Cybersecurity,Technology,IT,8.62,0.99
29282,Cloud Computing,Technology,IT,16.86,0.23
29283,FinTech,Technology,IT,9.49,0.09
29284,Cloud Computing,Technology,IT,17.34,0.07
29285,Cloud Computing,Technology,IT,5.26,0.02
29286,Cloud Computing,Technology,IT,4.67,0.09
29287,HealthTech,Technology,IT,8.62,0.61
29288,Software Development,Technology,IT,23.49,0.39
29289,Cybersecurity,Technology,IT,13.9,0.8
29290,Cloud Computing,Technology,IT,12.95,0.66
29291,HealthTech,Technology,IT,18.91,0.61
29292,Data Science,Technology,IT,19.53,0.75
29293,Data Science,Technology,IT,2.56,0.78
29294,Cloud Computing,Technology,IT,22.08,0.86
29295,Data Science,Technology,IT,2.16,0.41
29296,Software Development,Technology,IT,13.53,0.28
29297,HealthTech,Technology,IT,23.04,0.84
29298,FinTech,Technology,IT,20.75,0.16
29299,HealthTech,Technology,IT,21.24,0.54
29300,FinTech,Technology,IT,16.65,0.18
29301,HealthTech,Technology,IT,8.38,0.46
29302,Cloud Computing,Technology,IT,4.26,0.38
29303,Software Development,Technology,IT,13.79,0.18
29304,Software Development,Technology,IT,24.24,0.51
29305,Cybersecurity,Technology,IT,5.27,0.92
29306,Data Science,Technology,IT,17.29,0.46
29307,Cloud Computing,Technology,IT,23.14,0.29
29308,Cybersecurity,Technology,IT,22.41,0.26
29309,Cloud Computing,Technology,IT,2.97,0.46
29310,Software Development,Technology,IT,21.33,0.34
29311,HealthTech,Technology,IT,13.55,0.24
29312,Software Development,Technology,IT,7.37,0.92
29313,FinTech,Technology,IT,18.14,0.83
29314,FinTech,Technology,IT,14.78,0.98
29315,HealthTech,Technology,IT,24.11,0.76
29316,Cloud Computing,Technology,IT,16.85,0.97
29317,Cloud Computing,Technology,IT,24.6,0.39
29318,HealthTech,Technology,IT,21.23,0.42
29319,Software Development,Technology,IT,14.32,0.94
29320,Cloud Computing,Technology,IT,19.08,0.32
29321,Software Development,Technology,IT,9.39,0.68
29322,FinTech,Technology,IT,7.05,0.53
29323,HealthTech,Technology,IT,21.19,0.1
29324,Cloud Computing,Technology,IT,22.64,0.7
29325,FinTech,Technology,IT,23.95,0.66
29326,Software Development,Technology,IT,10.34,0.29
29327,Data Science,Technology,IT,7.61,0.96
29328,Software Development,Technology,IT,16.57,0.91
29329,Cloud Computing,Technology,IT,14.92,0.75
29330,HealthTech,Technology,IT,19.84,0.49
29331,HealthTech,Technology,IT,6.03,0.35
29332,Data Science,Technology,IT,3.87,0.12
29333,Cybersecurity,Technology,IT,20.3,0.89
29334,Cybersecurity,Technology,IT,3.32,0.13
29335,Data Science,Technology,IT,8.63,0.94
29336,Cloud Computing,Technology,IT,4.85,0.55
29337,Cybersecurity,Technology,IT,2.34,0.81
29338,HealthTech,Technology,IT,15.53,0.36
29339,HealthTech,Technology,IT,24.34,0.77
29340,Software Development,Technology,IT,21.71,0.95
29341,Software Development,Technology,IT,4.01,0.01
29342,Data Science,Technology,IT,13.61,0.78
29343,Software Development,Technology,IT,13.4,0.47
29344,Software Development,Technology,IT,12.95,0.41
29345,Cloud Computing,Technology,IT,2.73,0.16
29346,Data Science,Technology,IT,19.69,0.03
29347,Data Science,Technology,IT,14.75,0.39
29348,FinTech,Technology,IT,24.64,0.34
29349,Cloud Computing,Technology,IT,13.91,0.61
29350,HealthTech,Technology,IT,10.08,0.35
29351,Software Development,Technology,IT,14.58,0.63
29352,Data Science,Technology,IT,10.55,0.38
29353,HealthTech,Technology,IT,9.17,0.46
29354,HealthTech,Technology,IT,19.59,0.49
29355,Cloud Computing,Technology,IT,16.32,0.45
29356,FinTech,Technology,IT,9.25,0.69
29357,Cloud Computing,Technology,IT,11.8,0.28
29358,Cybersecurity,Technology,IT,13.56,0.91
29359,FinTech,Technology,IT,8.62,0.75
29360,Cybersecurity,Technology,IT,10.8,0.24
29361,Cloud Computing,Technology,IT,12.0,0.91
29362,Software Development,Technology,IT,2.76,0.38
29363,Software Development,Technology,IT,7.51,0.08
29364,HealthTech,Technology,IT,14.98,0.58
29365,Data Science,Technology,IT,24.06,0.75
29366,Cybersecurity,Technology,IT,9.77,0.16
29367,FinTech,Technology,IT,21.23,0.91
29368,Software Development,Technology,IT,11.31,0.47
29369,FinTech,Technology,IT,21.34,0.7
29370,Cloud Computing,Technology,IT,10.01,0.57
29371,Software Development,Technology,IT,22.44,0.8
29372,Cybersecurity,Technology,IT,16.1,0.07
29373,HealthTech,Technology,IT,20.99,0.08
29374,Cybersecurity,Technology,IT,13.62,0.12
29375,Cloud Computing,Technology,IT,14.38,0.31
29376,Cybersecurity,Technology,IT,23.16,0.95
29377,Data Science,Technology,IT,2.27,0.47
29378,Cybersecurity,Technology,IT,4.89,0.66
29379,Data Science,Technology,IT,17.17,0.45
29380,FinTech,Technology,IT,2.52,0.36
29381,HealthTech,Technology,IT,19.42,0.1
29382,Data Science,Technology,IT,19.39,0.7
29383,Cloud Computing,Technology,IT,18.3,0.77
29384,FinTech,Technology,IT,13.49,0.35
29385,FinTech,Technology,IT,10.18,0.51
29386,Data Science,Technology,IT,9.77,0.28
29387,Cloud Computing,Technology,IT,8.44,0.72
29388,Data Science,Technology,IT,2.0,0.86
29389,HealthTech,Technology,IT,5.68,0.85
29390,Data Science,Technology,IT,24.86,0.45
29391,Cybersecurity,Technology,IT,8.04,0.52
29392,Cybersecurity,Technology,IT,9.53,0.41
29393,Software Development,Technology,IT,23.46,0.43
29394,HealthTech,Technology,IT,5.55,0.37
29395,Cloud Computing,Technology,IT,20.11,0.89
29396,HealthTech,Technology,IT,11.75,0.12
29397,HealthTech,Technology,IT,15.96,0.91
29398,Cybersecurity,Technology,IT,8.69,0.41
29399,Cloud Computing,Technology,IT,18.69,0.35
29400,HealthTech,Technology,IT,9.61,0.03
