keyword_id,role_id,keyword,keyword_type,frequency_weight,is_primary_keyword,keyword_category,synonym_group_id
24292,15172,frontend,technical,0.43,False,tool,1488
24293,33208,cloud,technical,0.55,False,tool,500
24294,48189,frontend,technical,0.32,False,tool,1118
24295,7675,microservices,technical,0.45,False,tool,1419
24296,29048,data pipeline,technical,0.85,False,tool,1284
24297,31410,backend,technical,0.23,False,tool,86
24298,15595,ci/cd,technical,0.34,True,tool,291
24299,22868,microservices,technical,0.36,False,tool,793
24300,43106,backend,technical,0.75,False,tool,975
24301,301,testing,technical,0.86,False,tool,58
24302,45813,backend,technical,0.01,False,tool,1899
24303,19079,data pipeline,technical,0.52,True,tool,1181
24304,41300,backend,technical,0.27,False,tool,963
24305,34478,api,technical,0.02,False,tool,1838
24306,2139,microservices,technical,0.51,True,tool,798
24307,26548,microservices,technical,0.45,True,tool,1603
24308,32957,frontend,technical,0.66,False,tool,783
24309,18017,testing,technical,0.84,False,tool,171
24310,39944,data pipeline,technical,0.99,False,tool,778
24311,5560,ci/cd,technical,0.61,True,tool,1110
24312,35262,testing,technical,0.62,True,tool,1468
24313,30103,backend,technical,0.55,False,tool,186
24314,10903,microservices,technical,0.78,False,tool,533
24315,39108,cloud,technical,0.97,False,tool,642
24316,27024,frontend,technical,0.17,True,tool,813
24317,31215,cloud,technical,0.27,False,tool,13
24318,35499,ml model,technical,0.42,False,tool,706
24319,16196,ci/cd,technical,0.59,True,tool,488
24320,13432,ml model,technical,0.7,False,tool,1745
24321,1068,backend,technical,0.66,False,tool,603
24322,23695,frontend,technical,0.23,True,tool,1420
24323,31867,testing,technical,0.62,True,tool,193
24324,8095,ci/cd,technical,0.7,False,tool,1902
24325,3479,microservices,technical,0.62,True,tool,731
24326,41638,microservices,technical,0.68,False,tool,839
24327,16918,microservices,technical,0.38,False,tool,1460
24328,43348,data pipeline,technical,0.22,False,tool,1551
24329,17111,data pipeline,technical,0.4,False,tool,822
24330,32908,data pipeline,technical,0.61,False,tool,1102
24331,8770,ml model,technical,0.96,False,tool,1796
24332,2601,ci/cd,technical,0.34,True,tool,1095
24333,21032,testing,technical,0.04,False,tool,1721
24334,7179,backend,technical,0.75,False,tool,636
24335,49019,ci/cd,technical,0.52,False,tool,91
24336,3587,api,technical,0.91,False,tool,953
24337,36774,ci/cd,technical,0.26,False,tool,1224
24338,37893,frontend,technical,0.56,True,tool,1141
24339,12742,backend,technical,0.57,True,tool,1880
24340,21788,testing,technical,0.49,True,tool,817
24341,3367,cloud,technical,0.78,True,tool,137
24342,5732,cloud,technical,0.22,False,tool,1040
24343,15620,backend,technical,0.85,True,tool,372
24344,14078,frontend,technical,0.37,False,tool,1222
24345,7035,cloud,technical,0.7,True,tool,1856
24346,37015,ml model,technical,0.69,True,tool,711
24347,4942,testing,technical,0.36,False,tool,933
24348,9596,testing,technical,0.14,True,tool,1850
24349,28160,data pipeline,technical,0.56,True,tool,1285
24350,39064,backend,technical,0.44,True,tool,814
24351,48820,ml model,technical,0.3,False,tool,363
24352,42752,ml model,technical,0.47,True,tool,1394
24353,42195,cloud,technical,0.34,False,tool,1437
24354,49191,frontend,technical,0.1,False,tool,1026
24355,27723,api,technical,0.71,True,tool,312
24356,9430,cloud,technical,0.86,False,tool,298
24357,26747,microservices,technical,0.11,False,tool,1483
24358,35389,ci/cd,technical,0.46,True,tool,825
24359,41392,frontend,technical,0.81,True,tool,319
24360,2942,data pipeline,technical,0.84,True,tool,700
24361,26808,backend,technical,0.44,False,tool,1622
24362,23447,cloud,technical,0.5,False,tool,1276
24363,2248,frontend,technical,0.57,True,tool,752
24364,11166,api,technical,0.86,True,tool,214
24365,35097,backend,technical,0.62,True,tool,207
24366,37336,frontend,technical,0.18,True,tool,1892
24367,30547,ml model,technical,0.45,True,tool,263
24368,11261,backend,technical,0.07,False,tool,669
24369,5469,api,technical,0.06,False,tool,213
24370,13001,ci/cd,technical,0.64,True,tool,1924
24371,49729,api,technical,0.56,False,tool,727
24372,16601,cloud,technical,0.06,False,tool,1495
24373,21507,ml model,technical,0.26,False,tool,1073
24374,30775,backend,technical,0.31,True,tool,128
24375,42030,api,technical,0.68,False,tool,848
24376,8001,testing,technical,0.66,False,tool,1805
24377,20935,frontend,technical,0.25,True,tool,28
24378,43140,data pipeline,technical,0.24,True,tool,1820
24379,8484,backend,technical,0.87,True,tool,523
24380,15680,api,technical,0.57,False,tool,592
24381,18287,testing,technical,0.26,True,tool,1548
24382,2965,api,technical,0.98,True,tool,1025
24383,21960,cloud,technical,0.57,False,tool,1390
24384,29104,backend,technical,0.12,False,tool,1151
24385,11118,data pipeline,technical,0.9,False,tool,1329
24386,23037,testing,technical,0.9,False,tool,1150
24387,37687,microservices,technical,0.92,False,tool,1616
24388,37002,frontend,technical,0.62,False,tool,728
24389,39605,microservices,technical,0.6,True,tool,602
24390,19694,cloud,technical,0.07,False,tool,251
24391,39730,ci/cd,technical,0.05,False,tool,34
24392,47326,ml model,technical,0.56,True,tool,463
24393,17202,backend,technical,0.32,False,tool,389
24394,43327,api,technical,0.05,False,tool,377
24395,10363,cloud,technical,0.35,False,tool,1637
24396,42849,microservices,technical,0.64,True,tool,1325
24397,41754,cloud,technical,0.36,True,tool,1259
24398,5630,testing,technical,0.56,False,tool,778
24399,40316,frontend,technical,0.04,False,tool,1425
24400,42546,data pipeline,technical,0.71,True,tool,1982
24401,26000,microservices,technical,0.22,False,tool,1653
24402,45147,cloud,technical,0.83,True,tool,1301
24403,41846,ml model,technical,0.92,True,tool,1847
24404,27819,ci/cd,technical,0.11,False,tool,386
24405,25416,api,technical,0.6,False,tool,226
24406,22166,ml model,technical,0.07,False,tool,1240
24407,29787,cloud,technical,0.2,False,tool,654
24408,20528,ci/cd,technical,0.06,False,tool,823
24409,33329,microservices,technical,0.13,True,tool,1184
24410,29023,data pipeline,technical,0.26,False,tool,1350
24411,43400,backend,technical,0.11,False,tool,994
24412,47510,ml model,technical,0.89,False,tool,793
24413,27480,api,technical,0.09,False,tool,424
24414,12128,ml model,technical,0.21,False,tool,1412
24415,9095,api,technical,0.93,True,tool,955
24416,29337,ci/cd,technical,0.48,False,tool,1057
24417,20406,backend,technical,0.13,True,tool,559
24418,28955,testing,technical,0.64,False,tool,543
24419,29795,cloud,technical,0.5,False,tool,1894
24420,11991,data pipeline,technical,0.2,True,tool,91
24421,11036,cloud,technical,0.33,True,tool,1580
24422,31436,testing,technical,0.89,True,tool,71
24423,31473,microservices,technical,0.55,False,tool,78
24424,1904,data pipeline,technical,0.59,True,tool,673
24425,6333,backend,technical,0.56,False,tool,610
24426,8453,microservices,technical,0.75,False,tool,442
24427,6541,data pipeline,technical,0.1,True,tool,1157
24428,47702,api,technical,0.7,True,tool,1949
24429,26246,api,technical,0.74,True,tool,50
24430,39390,frontend,technical,0.35,False,tool,492
24431,42355,frontend,technical,0.58,True,tool,887
24432,27784,api,technical,0.83,False,tool,377
24433,28160,api,technical,0.84,False,tool,1203
24434,36539,cloud,technical,0.27,True,tool,900
24435,4415,ml model,technical,0.94,True,tool,555
24436,6129,microservices,technical,0.46,True,tool,632
24437,13054,ci/cd,technical,0.75,True,tool,1459
24438,5303,data pipeline,technical,0.55,True,tool,819
24439,22523,cloud,technical,0.42,True,tool,250
24440,26121,frontend,technical,0.03,False,tool,658
24441,37308,ml model,technical,0.32,True,tool,1399
24442,47331,api,technical,0.51,False,tool,1142
24443,47589,data pipeline,technical,0.97,False,tool,1301
24444,39116,data pipeline,technical,0.33,True,tool,1392
24445,40970,backend,technical,0.45,False,tool,1479
24446,31204,ci/cd,technical,0.65,False,tool,543
24447,7930,microservices,technical,0.7,True,tool,1129
24448,46945,api,technical,0.76,False,tool,265
24449,17302,ci/cd,technical,0.69,True,tool,120
24450,13913,cloud,technical,0.34,True,tool,1569
24451,21166,backend,technical,0.36,True,tool,211
24452,8763,backend,technical,0.6,False,tool,383
24453,4917,cloud,technical,0.78,True,tool,1720
24454,17830,ml model,technical,0.06,True,tool,1196
24455,21459,backend,technical,0.7,True,tool,854
24456,16735,testing,technical,0.23,False,tool,1715
24457,1131,microservices,technical,0.97,False,tool,1484
24458,40683,frontend,technical,0.5,True,tool,1474
24459,11873,data pipeline,technical,0.95,False,tool,115
24460,2958,ml model,technical,0.61,False,tool,150
24461,36131,backend,technical,0.28,False,tool,810
24462,13371,backend,technical,0.52,True,tool,130
24463,25380,cloud,technical,0.49,True,tool,1044
24464,49834,data pipeline,technical,0.11,False,tool,1500
24465,5923,backend,technical,0.99,False,tool,1494
24466,44409,cloud,technical,0.26,True,tool,1904
24467,8120,microservices,technical,0.56,True,tool,1076
24468,36831,frontend,technical,0.48,False,tool,652
24469,48229,ml model,technical,0.11,False,tool,952
24470,6137,testing,technical,0.62,False,tool,1564
24471,6183,ml model,technical,0.92,False,tool,1684
24472,48150,data pipeline,technical,0.23,True,tool,345
24473,49248,frontend,technical,0.29,True,tool,1386
24474,26383,ml model,technical,0.84,False,tool,1189
24475,34779,data pipeline,technical,0.34,True,tool,172
24476,14389,api,technical,0.69,False,tool,1201
24477,27043,ci/cd,technical,0.56,False,tool,1911
24478,48505,cloud,technical,0.53,True,tool,1522
24479,9556,api,technical,0.45,False,tool,79
24480,40812,testing,technical,0.96,False,tool,1137
24481,2092,frontend,technical,0.72,False,tool,1644
24482,35325,backend,technical,0.31,False,tool,1959
24483,16067,backend,technical,0.76,True,tool,815
24484,27566,microservices,technical,0.64,False,tool,1417
24485,43410,testing,technical,0.38,True,tool,283
24486,37339,ml model,technical,0.99,True,tool,725
24487,8925,backend,technical,0.99,False,tool,415
24488,15741,testing,technical,0.49,True,tool,850
24489,15463,ci/cd,technical,0.55,True,tool,345
24490,7836,api,technical,0.27,True,tool,69
24491,46902,backend,technical,0.52,False,tool,1986
24492,40240,ci/cd,technical,0.7,False,tool,110
24493,2871,frontend,technical,0.31,True,tool,1068
24494,31135,microservices,technical,0.86,True,tool,1613
24495,43244,ml model,technical,0.48,True,tool,313
24496,32852,ci/cd,technical,0.63,True,tool,713
24497,33545,microservices,technical,0.64,False,tool,214
24498,46060,cloud,technical,0.92,True,tool,1458
24499,42449,api,technical,0.71,True,tool,939
24500,28810,cloud,technical,0.83,False,tool,1234
24501,42180,backend,technical,0.68,False,tool,326
24502,38720,testing,technical,0.09,True,tool,961
24503,49171,cloud,technical,0.53,False,tool,1739
24504,44236,frontend,technical,0.28,True,tool,894
24505,4643,microservices,technical,0.1,True,tool,1219
24506,20048,microservices,technical,0.81,True,tool,1250
24507,15450,ci/cd,technical,0.67,False,tool,384
24508,32008,api,technical,0.55,True,tool,1201
24509,8847,ml model,technical,0.02,False,tool,482
24510,34864,api,technical,0.14,False,tool,306
24511,2132,ci/cd,technical,0.84,False,tool,810
24512,15682,data pipeline,technical,0.91,False,tool,1427
24513,41073,data pipeline,technical,0.55,True,tool,1448
24514,932,frontend,technical,0.04,True,tool,1565
24515,569,ml model,technical,0.42,False,tool,361
24516,15156,api,technical,0.93,False,tool,864
24517,27221,microservices,technical,0.67,True,tool,633
24518,48579,testing,technical,0.35,True,tool,1866
24519,48488,api,technical,0.79,True,tool,411
24520,15146,testing,technical,0.65,False,tool,1038
24521,23332,ml model,technical,0.08,True,tool,457
24522,2243,api,technical,0.05,False,tool,230
24523,20195,ml model,technical,0.73,False,tool,1032
24524,23838,microservices,technical,0.2,False,tool,577
24525,32102,ml model,technical,0.18,False,tool,860
24526,15607,frontend,technical,0.38,True,tool,1495
24527,36362,ml model,technical,0.15,False,tool,1271
24528,44401,microservices,technical,0.27,False,tool,1635
24529,43225,microservices,technical,0.85,False,tool,1564
24530,24886,cloud,technical,0.56,False,tool,948
24531,30070,api,technical,0.71,True,tool,598
24532,3786,cloud,technical,0.24,True,tool,991
24533,5701,ml model,technical,0.81,True,tool,436
24534,9184,ci/cd,technical,0.53,True,tool,374
24535,20243,api,technical,0.76,True,tool,51
24536,33043,data pipeline,technical,0.98,False,tool,1920
24537,37579,ml model,technical,0.77,False,tool,274
24538,23647,testing,technical,0.32,False,tool,1660
24539,38778,api,technical,0.61,True,tool,1268
24540,9079,ci/cd,technical,0.62,False,tool,1147
24541,43946,backend,technical,0.73,True,tool,136
24542,3738,cloud,technical,0.53,False,tool,1899
24543,6757,ml model,technical,0.07,False,tool,69
24544,7374,data pipeline,technical,0.89,False,tool,231
24545,32558,data pipeline,technical,0.64,False,tool,578
24546,38786,testing,technical,0.85,False,tool,1361
24547,49822,ml model,technical,0.1,False,tool,316
24548,4874,ml model,technical,0.32,True,tool,643
24549,18356,microservices,technical,0.25,True,tool,1543
24550,28257,cloud,technical,0.66,False,tool,526
24551,21800,microservices,technical,0.17,True,tool,1438
24552,14164,ml model,technical,0.37,True,tool,1940
24553,28206,microservices,technical,0.8,True,tool,705
24554,42408,ml model,technical,0.27,True,tool,408
24555,28166,cloud,technical,0.52,True,tool,121
24556,47978,testing,technical,0.17,True,tool,88
24557,1231,frontend,technical,0.64,True,tool,1067
24558,45275,cloud,technical,0.36,False,tool,1621
24559,19120,ci/cd,technical,0.09,False,tool,1545
24560,11257,frontend,technical,0.26,False,tool,1272
24561,47997,testing,technical,0.33,False,tool,1487
24562,45376,testing,technical,0.77,False,tool,1343
24563,7217,frontend,technical,0.55,True,tool,1773
24564,17429,data pipeline,technical,0.25,False,tool,1716
24565,32628,api,technical,0.55,False,tool,43
24566,19987,ci/cd,technical,0.51,True,tool,1018
24567,27843,frontend,technical,0.35,True,tool,62
24568,4197,data pipeline,technical,0.02,True,tool,1167
24569,43705,cloud,technical,0.68,True,tool,1449
24570,43881,testing,technical,0.63,False,tool,1456
24571,34784,frontend,technical,0.55,True,tool,844
24572,43944,testing,technical,0.44,False,tool,1715
24573,16266,api,technical,0.07,True,tool,1665
24574,17257,data pipeline,technical,0.47,False,tool,1859
24575,39221,testing,technical,0.32,False,tool,361
24576,42580,ml model,technical,0.73,False,tool,1593
24577,40627,data pipeline,technical,0.59,False,tool,223
24578,40012,frontend,technical,0.07,True,tool,1927
24579,48688,api,technical,0.38,True,tool,262
24580,14430,data pipeline,technical,0.78,False,tool,793
24581,8754,ci/cd,technical,0.18,False,tool,560
24582,792,testing,technical,0.71,True,tool,685
24583,12198,data pipeline,technical,0.84,False,tool,7
24584,31044,api,technical,0.05,True,tool,1013
24585,36991,testing,technical,0.37,True,tool,542
24586,11556,ci/cd,technical,0.07,False,tool,510
24587,42722,api,technical,0.9,True,tool,483
24588,31830,data pipeline,technical,0.36,True,tool,1224
24589,15031,cloud,technical,0.25,True,tool,315
24590,773,microservices,technical,0.9,True,tool,596
24591,49702,ci/cd,technical,0.76,False,tool,1553
24592,50,api,technical,0.47,True,tool,1600
24593,48604,testing,technical,0.7,True,tool,1520
24594,48811,frontend,technical,0.3,False,tool,1135
24595,27318,data pipeline,technical,0.92,True,tool,23
24596,26205,frontend,technical,0.94,True,tool,136
24597,14792,backend,technical,0.97,True,tool,115
24598,37800,api,technical,0.56,True,tool,961
24599,7209,backend,technical,0.38,True,tool,916
24600,23424,testing,technical,0.57,False,tool,395
24601,740,ml model,technical,0.68,False,tool,1868
24602,33677,data pipeline,technical,0.76,False,tool,1950
24603,29539,ml model,technical,0.41,False,tool,469
24604,7967,data pipeline,technical,0.49,True,tool,1920
24605,47528,frontend,technical,0.74,False,tool,81
24606,30027,data pipeline,technical,0.58,True,tool,1628
24607,41583,cloud,technical,0.86,False,tool,41
24608,37990,data pipeline,technical,0.43,True,tool,66
24609,44468,microservices,technical,0.0,True,tool,1527
24610,22158,frontend,technical,0.75,False,tool,430
24611,15158,microservices,technical,0.91,False,tool,338
24612,16980,backend,technical,0.68,True,tool,1031
24613,39002,frontend,technical,0.64,True,tool,17
24614,4921,ml model,technical,0.18,False,tool,266
24615,19807,backend,technical,0.06,False,tool,248
24616,8533,frontend,technical,0.83,True,tool,1091
24617,37720,ml model,technical,0.69,True,tool,1473
24618,41608,api,technical,0.95,True,tool,1202
24619,30849,testing,technical,0.55,False,tool,1605
24620,36251,ci/cd,technical,0.14,False,tool,1382
24621,25413,microservices,technical,0.53,False,tool,304
24622,20238,data pipeline,technical,0.23,False,tool,1454
24623,1826,testing,technical,0.16,True,tool,972
24624,22852,ci/cd,technical,0.34,True,tool,1528
24625,21245,backend,technical,0.31,False,tool,554
24626,23940,ml model,technical,0.58,True,tool,1153
24627,7080,testing,technical,0.94,True,tool,1372
24628,49449,cloud,technical,0.49,True,tool,353
24629,36552,backend,technical,0.25,True,tool,808
24630,182,cloud,technical,0.72,True,tool,1950
24631,15117,microservices,technical,0.23,True,tool,1606
24632,19970,ci/cd,technical,0.86,False,tool,1177
24633,27481,frontend,technical,0.86,True,tool,1729
24634,46874,cloud,technical,0.12,False,tool,1092
24635,49296,api,technical,0.62,True,tool,900
24636,40496,backend,technical,0.47,True,tool,93
24637,26762,microservices,technical,0.91,True,tool,1286
24638,36794,ci/cd,technical,0.98,False,tool,1151
24639,19072,frontend,technical,0.88,True,tool,447
24640,46596,microservices,technical,0.46,False,tool,813
24641,9479,api,technical,0.94,True,tool,500
24642,43394,cloud,technical,0.42,False,tool,720
24643,18830,ci/cd,technical,1.0,True,tool,404
24644,46208,backend,technical,0.68,False,tool,1622
24645,12752,api,technical,0.73,True,tool,70
24646,1084,cloud,technical,0.57,False,tool,1134
24647,21090,backend,technical,0.15,True,tool,1427
24648,46169,microservices,technical,0.43,False,tool,1841
24649,33151,cloud,technical,0.58,False,tool,1428
24650,20557,ml model,technical,0.09,False,tool,1631
24651,34037,backend,technical,0.62,False,tool,1580
24652,43745,api,technical,0.69,True,tool,234
24653,5325,ml model,technical,0.67,True,tool,575
24654,33674,data pipeline,technical,0.57,False,tool,1485
24655,48541,testing,technical,0.57,False,tool,968
24656,37114,testing,technical,0.27,False,tool,1174
24657,21234,testing,technical,0.14,False,tool,1665
24658,9428,ml model,technical,0.13,False,tool,911
24659,14064,data pipeline,technical,0.17,False,tool,1850
24660,47017,ml model,technical,0.61,False,tool,1637
24661,29918,ci/cd,technical,0.56,True,tool,593
24662,11275,backend,technical,0.58,True,tool,2000
24663,45284,backend,technical,0.59,False,tool,36
24664,30602,data pipeline,technical,0.09,True,tool,1349
24665,29143,api,technical,0.42,True,tool,447
24666,25136,ci/cd,technical,0.81,True,tool,1978
24667,25880,data pipeline,technical,0.49,True,tool,805
24668,32607,ml model,technical,0.21,False,tool,327
24669,48111,ml model,technical,0.5,True,tool,1047
24670,15187,testing,technical,0.93,True,tool,1583
24671,35641,microservices,technical,0.1,True,tool,1756
24672,39135,data pipeline,technical,0.33,True,tool,465
24673,5907,data pipeline,technical,0.36,True,tool,1205
24674,22935,backend,technical,0.45,False,tool,1788
24675,33385,frontend,technical,0.06,True,tool,1492
24676,13455,testing,technical,0.79,False,tool,1192
24677,30991,ml model,technical,0.28,False,tool,1837
24678,27479,api,technical,0.4,False,tool,1583
24679,42262,microservices,technical,0.01,False,tool,25
24680,19962,frontend,technical,0.34,False,tool,379
24681,26255,api,technical,0.15,True,tool,1549
24682,13134,data pipeline,technical,0.7,True,tool,1999
24683,48309,ml model,technical,0.5,False,tool,1255
24684,21192,data pipeline,technical,0.16,False,tool,1773
24685,40604,cloud,technical,0.06,False,tool,993
24686,32287,ci/cd,technical,0.67,False,tool,399
24687,11798,testing,technical,0.77,True,tool,1304
24688,22062,api,technical,0.31,False,tool,51
24689,20502,cloud,technical,0.07,False,tool,1387
24690,7561,api,technical,0.44,False,tool,316
24691,26736,backend,technical,0.73,False,tool,1901
24692,23725,data pipeline,technical,0.58,False,tool,698
24693,46208,microservices,technical,0.6,False,tool,480
24694,39946,api,technical,0.06,False,tool,393
24695,44915,testing,technical,0.48,True,tool,1134
24696,11124,backend,technical,0.6,False,tool,1001
24697,8544,testing,technical,0.79,False,tool,13
24698,4088,ml model,technical,0.87,False,tool,930
24699,30336,api,technical,0.09,True,tool,99
24700,14293,microservices,technical,0.13,False,tool,1793
24701,12624,backend,technical,0.12,True,tool,1354
24702,12279,testing,technical,0.19,True,tool,1586
24703,31702,api,technical,0.93,True,tool,1303
24704,7860,microservices,technical,0.76,True,tool,1236
24705,36463,api,technical,0.74,True,tool,1160
24706,2206,testing,technical,0.23,False,tool,355
24707,42184,ci/cd,technical,0.77,False,tool,202
24708,18622,ci/cd,technical,0.5,True,tool,1541
24709,6237,frontend,technical,0.07,True,tool,1706
24710,43540,ci/cd,technical,0.72,False,tool,376
24711,7223,ml model,technical,0.84,True,tool,451
24712,13310,api,technical,0.39,False,tool,247
24713,17416,api,technical,0.81,False,tool,788
24714,30909,ci/cd,technical,0.29,True,tool,756
24715,35053,frontend,technical,0.7,True,tool,1272
24716,8476,cloud,technical,0.74,False,tool,1014
24717,15411,data pipeline,technical,0.18,False,tool,1692
24718,20233,testing,technical,0.47,False,tool,1522
24719,24534,data pipeline,technical,0.01,True,tool,1323
24720,10762,microservices,technical,0.09,False,tool,677
24721,49416,backend,technical,0.35,True,tool,1332
24722,9735,cloud,technical,0.81,True,tool,396
24723,6833,testing,technical,0.51,True,tool,90
24724,25590,ml model,technical,0.53,False,tool,519
24725,4760,ci/cd,technical,0.0,False,tool,490
24726,13503,testing,technical,0.45,False,tool,1518
24727,38058,microservices,technical,0.65,False,tool,1909
24728,42469,microservices,technical,0.24,False,tool,994
24729,34708,frontend,technical,0.73,False,tool,1205
24730,48961,microservices,technical,0.85,False,tool,760
24731,5612,frontend,technical,0.14,False,tool,809
24732,10834,microservices,technical,0.21,True,tool,205
24733,15722,ml model,technical,0.16,False,tool,1582
24734,21924,ml model,technical,0.25,True,tool,1618
24735,7052,microservices,technical,0.37,True,tool,637
24736,20469,backend,technical,0.21,True,tool,1111
24737,37384,backend,technical,0.9,False,tool,660
24738,39259,ci/cd,technical,0.65,True,tool,633
24739,24770,frontend,technical,0.83,False,tool,943
24740,8574,ci/cd,technical,0.28,False,tool,494
24741,43029,cloud,technical,0.62,True,tool,1640
24742,43255,api,technical,0.14,True,tool,1509
24743,17850,backend,technical,0.85,True,tool,427
24744,29074,backend,technical,0.45,True,tool,586
24745,16689,ml model,technical,0.0,False,tool,1062
24746,31496,backend,technical,0.1,False,tool,1391
24747,39908,ml model,technical,0.29,True,tool,438
24748,43336,testing,technical,0.42,True,tool,1912
24749,27451,ml model,technical,0.92,False,tool,1146
24750,7751,api,technical,0.51,True,tool,747
24751,46101,ci/cd,technical,0.35,False,tool,75
24752,33730,cloud,technical,0.79,False,tool,1730
24753,47252,cloud,technical,0.75,False,tool,84
24754,274,microservices,technical,0.8,False,tool,1693
24755,36114,data pipeline,technical,0.65,True,tool,1674
24756,23559,frontend,technical,0.97,True,tool,1959
24757,27375,api,technical,0.39,True,tool,483
24758,2870,microservices,technical,0.48,False,tool,978
24759,20641,testing,technical,0.41,False,tool,793
24760,31687,microservices,technical,0.13,True,tool,635
24761,34903,ml model,technical,1.0,True,tool,412
24762,4063,data pipeline,technical,0.41,False,tool,1848
24763,41367,microservices,technical,0.47,True,tool,1914
24764,17984,backend,technical,0.81,True,tool,676
24765,28841,frontend,technical,0.78,False,tool,1880
24766,47241,data pipeline,technical,0.76,True,tool,1670
24767,9049,testing,technical,0.61,True,tool,809
24768,1945,frontend,technical,0.35,False,tool,1341
24769,45052,microservices,technical,0.83,True,tool,1017
24770,29143,cloud,technical,0.73,True,tool,1936
24771,3755,cloud,technical,0.39,True,tool,997
24772,48411,testing,technical,0.42,True,tool,58
24773,42084,frontend,technical,0.61,False,tool,232
24774,12799,ci/cd,technical,0.52,True,tool,50
24775,8404,ml model,technical,0.88,True,tool,1748
24776,40320,ml model,technical,0.49,True,tool,1576
24777,3620,ml model,technical,0.83,True,tool,1653
24778,19151,ml model,technical,0.11,True,tool,1697
24779,21377,backend,technical,0.7,False,tool,1803
24780,10299,api,technical,0.89,True,tool,1581
24781,26141,ci/cd,technical,0.22,False,tool,954
24782,49487,microservices,technical,0.26,False,tool,1302
24783,24679,backend,technical,0.33,False,tool,1540
24784,38696,ci/cd,technical,0.12,False,tool,480
24785,19553,microservices,technical,0.62,True,tool,1319
24786,45660,ml model,technical,0.05,True,tool,1688
24787,41503,data pipeline,technical,0.31,False,tool,860
24788,49788,testing,technical,0.3,False,tool,1920
24789,7771,backend,technical,0.92,True,tool,1216
24790,11838,frontend,technical,0.32,False,tool,169
24791,36628,cloud,technical,0.87,True,tool,1408
24792,40595,frontend,technical,0.91,False,tool,260
24793,37153,cloud,technical,0.54,True,tool,1501
24794,18760,frontend,technical,0.34,True,tool,1236
24795,5555,microservices,technical,0.99,False,tool,1525
24796,28144,api,technical,0.43,True,tool,1862
24797,16566,microservices,technical,0.72,False,tool,711
24798,21341,frontend,technical,0.42,True,tool,381
24799,15081,api,technical,0.11,True,tool,1419
24800,32911,cloud,technical,0.81,False,tool,1109
24801,33276,microservices,technical,0.29,True,tool,98
24802,7099,ci/cd,technical,0.51,False,tool,498
24803,48741,frontend,technical,0.7,False,tool,1973
24804,5735,ci/cd,technical,0.04,False,tool,176
24805,5970,testing,technical,0.91,False,tool,1759
24806,19407,data pipeline,technical,0.51,False,tool,848
24807,28843,ml model,technical,0.29,True,tool,207
24808,12167,data pipeline,technical,0.24,True,tool,1202
24809,17873,ml model,technical,0.53,True,tool,1171
24810,392,cloud,technical,0.65,False,tool,1578
24811,13031,backend,technical,0.31,False,tool,1313
24812,18657,ml model,technical,0.89,True,tool,74
24813,23491,ci/cd,technical,0.74,False,tool,610
24814,17934,data pipeline,technical,0.96,False,tool,1295
24815,1848,cloud,technical,0.3,True,tool,100
24816,42272,ci/cd,technical,0.24,True,tool,1037
24817,26770,testing,technical,0.05,True,tool,548
24818,43769,data pipeline,technical,0.05,True,tool,1159
24819,18338,api,technical,0.11,False,tool,1477
24820,41210,ci/cd,technical,0.57,True,tool,1522
24821,21407,testing,technical,1.0,False,tool,59
24822,43838,testing,technical,0.2,True,tool,1544
24823,43689,data pipeline,technical,0.43,True,tool,81
24824,31483,ci/cd,technical,0.77,False,tool,788
24825,47035,microservices,technical,0.09,False,tool,766
24826,40976,data pipeline,technical,0.74,False,tool,1354
24827,6901,data pipeline,technical,0.34,True,tool,1401
24828,37270,microservices,technical,0.37,True,tool,126
24829,20038,ci/cd,technical,0.52,False,tool,231
24830,10975,data pipeline,technical,0.92,True,tool,1535
24831,22801,ci/cd,technical,0.55,True,tool,1078
24832,6010,cloud,technical,0.23,False,tool,1039
24833,6663,backend,technical,0.36,False,tool,364
24834,43407,ci/cd,technical,0.86,False,tool,981
24835,27469,ci/cd,technical,0.63,False,tool,1143
24836,1675,frontend,technical,0.49,True,tool,1684
24837,43429,data pipeline,technical,0.76,False,tool,1501
24838,18231,api,technical,0.01,True,tool,1101
24839,18938,ci/cd,technical,0.8,True,tool,10
24840,48850,data pipeline,technical,0.4,True,tool,830
24841,5018,api,technical,0.39,True,tool,1226
24842,43170,data pipeline,technical,0.59,True,tool,506
24843,12467,cloud,technical,0.52,True,tool,1011
24844,21609,cloud,technical,0.42,False,tool,23
24845,24113,backend,technical,0.63,True,tool,1180
24846,21058,cloud,technical,0.74,False,tool,157
24847,37051,api,technical,0.36,True,tool,1245
24848,15660,cloud,technical,0.54,True,tool,341
24849,2851,api,technical,0.34,False,tool,998
24850,31218,cloud,technical,0.42,True,tool,1492
24851,13217,microservices,technical,0.28,False,tool,1092
24852,35999,data pipeline,technical,0.98,True,tool,752
24853,35280,backend,technical,0.93,False,tool,1987
24854,26430,api,technical,0.8,True,tool,1192
24855,3515,backend,technical,0.42,False,tool,1661
24856,20466,data pipeline,technical,0.67,False,tool,1665
24857,39061,microservices,technical,0.11,True,tool,788
24858,12533,data pipeline,technical,0.75,False,tool,1575
24859,34391,data pipeline,technical,0.21,False,tool,429
24860,16485,testing,technical,0.86,False,tool,1164
